id,sanction_id,ddo_code,vendor_id,amount,purpose_category,release_date,utilization_date,status
334,SAN000334,DDO0003,351,1137000,Procurement,2022-10-29,2022-12-03,utilized
335,SAN000335,DDO0003,383,1989000,Procurement,2022-09-14,2022-09-28,utilized
336,SAN000336,DDO0003,351,2404000,Welfare,2022-11-17,,paid
337,SAN000337,DDO0003,187,2322000,Subsidies,2022-11-15,2022-11-27,utilized
338,SAN000338,DDO0003,383,932000,Services,2022-01-07,2022-01-26,utilized
339,SAN000339,DDO0003,76,2950000,Infrastructure,2022-09-25,2022-10-19,utilized
340,SAN000340,DDO0003,78,694000,Equipment,2022-09-28,2022-10-20,utilized
341,SAN000341,DDO0003,351,2364000,Operations,2022-05-14,2022-06-01,utilized
342,SAN000342,DDO0003,124,1494000,Subsidies,2022-01-01,2022-01-17,utilized
343,SAN000343,DDO0003,351,1744000,Training,2022-06-28,2022-07-11,utilized
344,SAN000344,DDO0003,237,119000,Infrastructure,2022-03-12,2022-04-14,utilized
345,SAN000345,DDO0003,124,1008000,Training,2022-12-16,2023-01-07,utilized
346,SAN000346,DDO0003,124,1274000,Training,2022-11-13,2022-11-29,utilized
347,SAN000347,DDO0003,187,1474000,Maintenance,2022-08-14,2022-09-15,utilized
348,SAN000348,DDO0003,392,123000,Services,2022-12-12,2023-01-05,utilized
349,SAN000349,DDO0003,351,1991000,Operations,2022-12-13,2023-01-02,utilized
350,SAN000350,DDO0003,383,1975000,Equipment,2022-03-18,,paid
351,SAN000351,DDO0003,187,68000,Operations,2022-12-31,2023-01-28,utilized
352,SAN000352,DDO0003,76,2945000,Operations,2022-07-13,2022-07-28,utilized
353,SAN000353,DDO0003,383,2653000,Procurement,2022-06-17,2022-07-11,utilized
354,SAN000354,DDO0003,237,493000,Services,2022-11-14,2022-12-19,utilized
355,SAN000355,DDO0003,383,2619000,Training,2022-12-27,2023-01-16,utilized
356,SAN000356,DDO0003,383,3586000,Services,2022-09-14,2022-10-23,utilized
357,SAN000357,DDO0003,392,122000,Construction,2022-12-22,2023-01-09,utilized
358,SAN000358,DDO0003,392,739000,Subsidies,2022-05-16,2022-05-22,utilized
359,SAN000359,DDO0003,392,838000,Services,2022-09-23,2022-10-04,utilized
360,SAN000360,DDO0003,76,1580000,Welfare,2022-07-07,2022-07-28,utilized
361,SAN000361,DDO0003,187,2114000,Services,2022-10-22,2022-11-21,utilized
362,SAN000362,DDO0003,237,2208000,Training,2022-12-08,2022-12-19,utilized
363,SAN000363,DDO0003,237,2041000,Construction,2022-08-19,2022-08-28,utilized
364,SAN000364,DDO0003,392,3047000,Operations,2022-09-23,2022-09-27,utilized
365,SAN000365,DDO0003,392,1586000,Operations,2022-07-02,2022-07-14,utilized
366,SAN000366,DDO0003,78,1406000,Procurement,2022-05-02,2022-06-10,utilized
367,SAN000367,DDO0003,78,398000,Infrastructure,2022-12-13,2022-12-22,utilized
368,SAN000368,DDO0003,351,1112000,Services,2022-01-07,2022-01-18,utilized
369,SAN000369,DDO0003,78,3345000,Services,2023-09-14,2023-10-10,utilized
370,SAN000370,DDO0003,124,1424000,Infrastructure,2023-11-27,2023-12-31,utilized
371,SAN000371,DDO0003,351,2093000,Services,2023-06-20,2023-07-21,utilized
372,SAN000372,DDO0003,383,1716000,Services,2023-10-03,,paid
373,SAN000373,DDO0003,154,216000,Infrastructure,2023-12-17,2023-12-26,utilized
374,SAN000374,DDO0003,76,3065000,Maintenance,2023-12-16,2024-01-22,utilized
375,SAN000375,DDO0003,237,1349000,Procurement,2023-08-19,,paid
376,SAN000376,DDO0003,78,816000,Procurement,2023-09-14,2023-10-20,utilized
377,SAN000377,DDO0003,76,1561000,Infrastructure,2023-01-24,2023-01-30,utilized
378,SAN000378,DDO0003,383,2273000,Subsidies,2023-03-29,2023-04-18,utilized
379,SAN000379,DDO0003,76,423000,Operations,2023-07-30,2023-08-19,utilized
380,SAN000380,DDO0003,187,83000,Construction,2023-12-04,2023-12-18,utilized
381,SAN000381,DDO0003,392,1080000,Operations,2023-11-15,2023-12-12,utilized
382,SAN000382,DDO0003,78,161000,Construction,2023-11-23,2023-12-09,utilized
383,SAN000383,DDO0003,124,1203000,Subsidies,2023-04-01,2023-04-14,utilized
384,SAN000384,DDO0003,154,346000,Subsidies,2023-11-14,2023-11-27,utilized
385,SAN000385,DDO0003,76,2815000,Subsidies,2023-09-01,2023-10-05,utilized
386,SAN000386,DDO0003,124,1026000,Infrastructure,2023-01-15,2023-01-22,utilized
387,SAN000387,DDO0003,351,1867000,Operations,2023-07-04,2023-08-12,utilized
388,SAN000388,DDO0003,392,1785000,Operations,2023-12-02,2024-01-06,utilized
389,SAN000389,DDO0003,351,1420000,Procurement,2023-06-02,2023-06-23,utilized
390,SAN000390,DDO0003,237,1736000,Equipment,2023-12-14,2024-01-15,utilized
391,SAN000391,DDO0003,124,1245000,Maintenance,2023-11-01,2023-12-07,utilized
392,SAN000392,DDO0003,392,686000,Infrastructure,2023-05-30,2023-06-29,utilized
393,SAN000393,DDO0003,383,2391000,Services,2023-12-22,2024-01-08,utilized
394,SAN000394,DDO0003,392,295000,Services,2023-06-24,2023-07-29,utilized
395,SAN000395,DDO0003,392,658000,Welfare,2023-03-14,2023-03-21,utilized
396,SAN000396,DDO0003,383,1264000,Welfare,2023-12-12,2023-12-18,utilized
397,SAN000397,DDO0003,124,407000,Subsidies,2023-12-11,2023-12-31,utilized
398,SAN000398,DDO0003,187,3414000,Training,2023-12-26,2024-01-08,utilized
399,SAN000399,DDO0003,237,1048000,Subsidies,2023-12-28,2024-01-30,utilized
400,SAN000400,DDO0003,237,2786000,Procurement,2023-12-25,2024-02-02,utilized
401,SAN000401,DDO0003,237,1753000,Equipment,2023-02-04,2023-02-18,utilized
402,SAN000402,DDO0003,154,1929000,Procurement,2023-11-23,2023-12-06,utilized
403,SAN000403,DDO0003,237,1742000,Infrastructure,2023-11-11,2023-11-15,utilized
404,SAN000404,DDO0003,78,1000000,Training,2023-06-26,2023-07-23,utilized
405,SAN000405,DDO0003,124,614000,Welfare,2023-11-14,2023-12-14,utilized
406,SAN000406,DDO0003,351,2551000,Subsidies,2023-11-05,2023-12-12,utilized
407,SAN000407,DDO0003,392,624000,Welfare,2023-11-12,2023-11-20,utilized
408,SAN000408,DDO0003,76,655000,Construction,2023-03-11,2023-03-24,utilized
409,SAN000409,DDO0003,154,861000,Welfare,2023-12-02,2023-12-25,utilized
410,SAN000410,DDO0003,187,1911000,Welfare,2023-11-11,2023-11-24,utilized
411,SAN000411,DDO0003,154,2534000,Subsidies,2023-11-15,2023-12-11,utilized
412,SAN000412,DDO0003,124,2122000,Construction,2023-12-26,2024-02-02,utilized
413,SAN000413,DDO0003,76,2535000,Training,2024-08-24,2024-09-10,utilized
414,SAN000414,DDO0003,383,2748000,Construction,2024-03-18,2024-03-23,utilized
415,SAN000415,DDO0003,124,3379000,Infrastructure,2024-12-18,2025-01-23,utilized
416,SAN000416,DDO0003,78,2012000,Procurement,2024-03-02,2024-03-09,utilized
417,SAN000417,DDO0003,187,1159000,Maintenance,2024-11-04,2024-12-14,utilized
418,SAN000418,DDO0003,124,875000,Operations,2024-11-21,2024-12-03,utilized
419,SAN000419,DDO0003,237,1065000,Maintenance,2024-11-17,2024-12-14,utilized
420,SAN000420,DDO0003,351,150000,Infrastructure,2024-09-05,2024-09-17,utilized
421,SAN000421,DDO0003,154,1361000,Welfare,2024-09-15,,paid
422,SAN000422,DDO0003,392,1818000,Subsidies,2024-11-28,2025-01-02,utilized
423,SAN000423,DDO0003,76,918000,Subsidies,2024-11-14,2024-11-26,utilized
424,SAN000424,DDO0003,237,1458000,Subsidies,2024-12-17,2024-12-23,utilized
425,SAN000425,DDO0003,237,2675000,Procurement,2024-11-18,2024-11-29,utilized
426,SAN000426,DDO0003,76,323000,Equipment,2024-08-10,,paid
427,SAN000427,DDO0003,76,631000,Infrastructure,2024-07-16,,paid
428,SAN000428,DDO0003,124,781000,Subsidies,2024-02-10,2024-02-14,utilized
429,SAN000429,DDO0003,187,1301000,Training,2024-04-12,,paid
430,SAN000430,DDO0003,351,2109000,Operations,2024-10-29,2024-11-10,utilized
431,SAN000431,DDO0003,392,1967000,Equipment,2024-11-17,2024-11-26,utilized
432,SAN000432,DDO0003,351,1112000,Equipment,2024-11-22,2024-12-30,utilized
433,SAN000433,DDO0003,78,1045000,Services,2024-02-22,2024-02-27,utilized
434,SAN000434,DDO0003,78,1997000,Welfare,2024-10-26,2024-11-04,utilized
435,SAN000435,DDO0003,187,1850000,Subsidies,2024-05-20,2024-06-25,utilized
436,SAN000436,DDO0003,154,875000,Training,2024-12-04,2024-12-21,utilized
437,SAN000437,DDO0003,392,386000,Operations,2024-06-23,2024-07-17,utilized
438,SAN000438,DDO0003,187,969000,Infrastructure,2024-08-02,2024-08-07,utilized
439,SAN000439,DDO0003,237,591000,Welfare,2024-12-11,2024-12-25,utilized
440,SAN000440,DDO0003,237,369000,Infrastructure,2024-06-06,2024-06-20,utilized
441,SAN000441,DDO0003,187,829000,Equipment,2024-02-11,2024-02-24,utilized
442,SAN000442,DDO0003,237,125000,Operations,2024-08-11,2024-08-30,utilized
443,SAN000443,DDO0003,237,420000,Subsidies,2024-09-25,2024-11-03,utilized
444,SAN000444,DDO0003,124,4124000,Training,2024-08-16,,paid
445,SAN000445,DDO0003,124,2525000,Services,2024-10-19,2024-11-11,utilized
446,SAN000446,DDO0003,154,883000,Services,2024-10-15,2024-11-11,utilized
447,SAN000447,DDO0003,154,2040000,Welfare,2024-10-06,2024-11-07,utilized
448,SAN000448,DDO0003,78,3086000,Construction,2024-02-27,2024-03-05,utilized
449,SAN000449,DDO0003,78,3100000,Equipment,2024-12-16,2025-01-02,utilized
450,SAN000450,DDO0003,76,2370000,Procurement,2024-10-17,2024-11-09,utilized
451,SAN000451,DDO0003,76,2429000,Training,2024-03-23,2024-04-23,utilized
452,SAN000452,DDO0003,383,3336000,Equipment,2024-05-17,2024-06-06,utilized
453,SAN000453,DDO0003,124,3259000,Equipment,2024-12-23,2025-01-09,utilized
454,SAN000454,DDO0003,76,2970000,Operations,2024-09-20,2024-10-24,utilized
455,SAN000455,DDO0003,351,2493000,Subsidies,2024-01-01,2024-01-30,utilized
456,SAN000456,DDO0003,237,781000,Subsidies,2024-10-26,2024-11-06,utilized
457,SAN000457,DDO0003,383,773000,Construction,2024-07-27,2024-08-07,utilized
458,SAN000458,DDO0003,187,974000,Training,2024-09-30,2024-10-26,utilized
459,SAN000459,DDO0004,321,62000,Infrastructure,2022-12-02,2022-12-13,utilized
460,SAN000460,DDO0004,315,1104000,Operations,2022-12-19,2023-01-28,utilized
461,SAN000461,DDO0004,418,343000,Operations,2022-05-19,2022-06-06,utilized
462,SAN000462,DDO0004,321,3208000,Welfare,2022-12-24,2023-01-13,utilized
463,SAN000463,DDO0004,368,2395000,Construction,2022-11-29,2022-12-23,utilized
464,SAN000464,DDO0004,120,1418000,Welfare,2022-08-14,2022-08-20,utilized
465,SAN000465,DDO0004,368,1609000,Construction,2022-12-08,,paid
466,SAN000466,DDO0004,47,1556000,Infrastructure,2022-08-11,2022-08-19,utilized
467,SAN000467,DDO0004,156,327000,Procurement,2022-12-07,2022-12-12,utilized
468,SAN000468,DDO0004,414,1824000,Procurement,2022-09-26,,paid
469,SAN000469,DDO0004,414,2165000,Procurement,2022-09-11,2022-10-13,utilized
470,SAN000470,DDO0004,418,442000,Construction,2022-11-21,2022-12-19,utilized
471,SAN000471,DDO0004,315,282000,Subsidies,2022-07-28,2022-08-04,utilized
472,SAN000472,DDO0004,418,1015000,Construction,2022-07-21,2022-08-12,utilized
473,SAN000473,DDO0004,368,1081000,Operations,2022-12-13,2022-12-17,utilized
474,SAN000474,DDO0004,418,1228000,Construction,2022-09-15,2022-10-18,utilized
475,SAN000475,DDO0004,418,105000,Procurement,2022-09-19,2022-10-05,utilized
476,SAN000476,DDO0004,156,1036000,Operations,2022-12-05,2023-01-06,utilized
477,SAN000477,DDO0004,47,371000,Infrastructure,2022-05-05,2022-06-10,utilized
478,SAN000478,DDO0004,120,1400000,Subsidies,2022-12-25,2023-01-17,utilized
479,SAN000479,DDO0004,47,1777000,Services,2022-10-10,2022-10-17,utilized
480,SAN000480,DDO0004,47,1089000,Maintenance,2022-06-27,2022-07-13,utilized
481,SAN000481,DDO0004,114,2670000,Subsidies,2022-11-11,2022-12-06,utilized
482,SAN000482,DDO0004,156,1066000,Procurement,2022-12-19,2023-01-21,utilized
483,SAN000483,DDO0004,321,1212000,Maintenance,2022-12-30,,paid
484,SAN000484,DDO0004,321,1933000,Equipment,2022-11-15,2022-12-13,utilized
485,SAN000485,DDO0004,47,493000,Equipment,2022-05-06,2022-05-11,utilized
486,SAN000486,DDO0004,321,2193000,Equipment,2022-10-05,2022-10-11,utilized
487,SAN000487,DDO0004,315,1099000,Services,2022-12-07,2023-01-01,utilized
488,SAN000488,DDO0004,47,796000,Procurement,2022-12-08,2022-12-13,utilized
489,SAN000489,DDO0004,418,1573000,Training,2022-12-05,2023-01-07,utilized
490,SAN000490,DDO0004,315,2507000,Operations,2022-06-26,2022-07-27,utilized
491,SAN000491,DDO0004,315,1582000,Welfare,2022-12-03,2022-12-31,utilized
492,SAN000492,DDO0004,321,1352000,Operations,2022-11-11,2022-11-27,utilized
493,SAN000493,DDO0004,414,367000,Training,2022-12-10,2022-12-22,utilized
494,SAN000494,DDO0004,114,840000,Subsidies,2022-12-31,2023-01-08,utilized
495,SAN000495,DDO0004,120,1138000,Subsidies,2022-05-13,2022-05-28,utilized
496,SAN000496,DDO0004,114,3338000,Subsidies,2022-07-12,2022-08-02,utilized
497,SAN000497,DDO0004,47,449000,Maintenance,2022-10-21,2022-11-22,utilized
498,SAN000498,DDO0004,368,2363000,Services,2022-12-13,2023-01-09,utilized
499,SAN000499,DDO0004,418,889000,Equipment,2022-06-03,2022-06-21,utilized
500,SAN000500,DDO0004,414,1255000,Infrastructure,2022-10-15,2022-11-14,utilized
501,SAN000501,DDO0004,368,60000,Maintenance,2022-08-16,2022-09-05,utilized
502,SAN000502,DDO0004,156,2570000,Welfare,2022-11-12,2022-11-21,utilized
503,SAN000503,DDO0004,418,239000,Welfare,2022-11-30,2022-12-16,utilized
504,SAN000504,DDO0004,156,3113000,Training,2022-07-22,2022-08-07,utilized
505,SAN000505,DDO0004,120,2062000,Training,2022-11-05,2022-11-27,utilized
506,SAN000506,DDO0004,368,2802000,Construction,2022-12-26,2023-01-29,utilized
507,SAN000507,DDO0004,368,520000,Maintenance,2022-11-25,2022-12-29,utilized
508,SAN000508,DDO0004,114,3110000,Equipment,2022-06-19,2022-06-28,utilized
509,SAN000509,DDO0004,368,618000,Welfare,2022-07-07,2022-07-12,utilized
510,SAN000510,DDO0004,156,986000,Equipment,2022-08-19,2022-09-13,utilized
511,SAN000511,DDO0004,368,3141000,Welfare,2022-06-14,2022-07-07,utilized
512,SAN000512,DDO0004,47,1659000,Equipment,2022-07-01,2022-08-10,utilized
513,SAN000513,DDO0004,368,812000,Infrastructure,2022-10-20,2022-10-28,utilized
514,SAN000514,DDO0004,414,2770000,Training,2022-10-07,2022-10-16,utilized
515,SAN000515,DDO0004,114,61000,Procurement,2023-03-18,2023-04-15,utilized
516,SAN000516,DDO0004,120,270000,Equipment,2023-06-08,2023-07-15,utilized
517,SAN000517,DDO0004,368,745000,Procurement,2023-01-11,2023-01-23,utilized
518,SAN000518,DDO0004,368,3922000,Services,2023-10-16,2023-11-02,utilized
519,SAN000519,DDO0004,114,638000,Training,2023-07-27,2023-08-12,utilized
520,SAN000520,DDO0004,321,149000,Subsidies,2023-09-22,2023-09-30,utilized
521,SAN000521,DDO0004,120,1541000,Subsidies,2023-12-20,2024-01-22,utilized
522,SAN000522,DDO0004,156,2875000,Subsidies,2023-09-02,2023-09-28,utilized
523,SAN000523,DDO0004,368,2612000,Services,2023-11-23,2023-12-23,utilized
524,SAN000524,DDO0004,368,1235000,Services,2023-06-29,2023-08-08,utilized
525,SAN000525,DDO0004,321,3937000,Training,2023-03-23,2023-04-30,utilized
526,SAN000526,DDO0004,321,2829000,Welfare,2023-07-30,,paid
527,SAN000527,DDO0004,418,2113000,Equipment,2023-04-12,,paid
528,SAN000528,DDO0004,120,182000,Procurement,2023-08-06,2023-09-08,utilized
529,SAN000529,DDO0004,321,574000,Training,2023-08-24,2023-09-04,utilized
530,SAN000530,DDO0004,114,1452000,Procurement,2023-11-05,2023-12-14,utilized
531,SAN000531,DDO0004,315,2084000,Services,2023-11-23,2023-12-07,utilized
532,SAN000532,DDO0004,156,395000,Infrastructure,2023-12-20,2024-01-03,utilized
533,SAN000533,DDO0004,156,442000,Services,2023-03-25,,paid
534,SAN000534,DDO0004,120,620000,Construction,2023-05-02,2023-06-08,utilized
535,SAN000535,DDO0004,418,1507000,Subsidies,2023-11-23,2023-11-30,utilized
536,SAN000536,DDO0004,321,2024000,Maintenance,2023-10-02,2023-10-18,utilized
537,SAN000537,DDO0004,47,1433000,Procurement,2023-03-14,,paid
538,SAN000538,DDO0004,315,1401000,Infrastructure,2023-05-29,2023-07-04,utilized
539,SAN000539,DDO0004,321,1256000,Welfare,2023-03-11,2023-04-09,utilized
540,SAN000540,DDO0004,418,907000,Construction,2023-12-04,2024-01-02,utilized
541,SAN000541,DDO0004,114,378000,Training,2023-11-01,2023-11-28,utilized
542,SAN000542,DDO0004,114,474000,Operations,2023-02-07,2023-02-21,utilized
543,SAN000543,DDO0004,368,3117000,Services,2023-06-04,2023-06-29,utilized
544,SAN000544,DDO0004,414,3172000,Procurement,2023-05-25,2023-06-19,utilized
545,SAN000545,DDO0004,368,1878000,Maintenance,2023-01-30,2023-03-07,utilized
546,SAN000546,DDO0004,418,660000,Infrastructure,2023-10-01,2023-10-20,utilized
547,SAN000547,DDO0004,114,622000,Infrastructure,2023-10-02,2023-10-19,utilized
548,SAN000548,DDO0004,114,3276000,Services,2023-11-08,2023-11-29,utilized
549,SAN000549,DDO0004,120,3836000,Training,2023-07-26,2023-07-31,utilized
550,SAN000550,DDO0004,321,827000,Maintenance,2024-12-11,2024-12-29,utilized
551,SAN000551,DDO0004,315,1639000,Procurement,2024-10-13,2024-11-17,utilized
552,SAN000552,DDO0004,315,377000,Services,2024-03-07,,paid
553,SAN000553,DDO0004,321,767000,Infrastructure,2024-10-27,2024-11-29,utilized
554,SAN000554,DDO0004,368,640000,Training,2024-07-24,2024-08-15,utilized
555,SAN000555,DDO0004,156,3526000,Procurement,2024-10-31,2024-11-27,utilized
556,SAN000556,DDO0004,368,1820000,Infrastructure,2024-08-06,2024-08-19,utilized
557,SAN000557,DDO0004,368,1875000,Training,2024-12-26,2025-02-02,utilized
558,SAN000558,DDO0004,368,1105000,Training,2024-04-24,2024-05-22,utilized
559,SAN000559,DDO0004,315,2107000,Services,2024-10-16,,paid
560,SAN000560,DDO0004,120,2875000,Subsidies,2024-12-01,,paid
561,SAN000561,DDO0004,414,1220000,Operations,2024-08-14,2024-08-22,utilized
562,SAN000562,DDO0004,418,1853000,Services,2024-08-02,2024-08-18,utilized
563,SAN000563,DDO0004,414,2006000,Equipment,2024-11-09,2024-11-16,utilized
564,SAN000564,DDO0004,321,740000,Equipment,2024-11-30,2024-12-05,utilized
565,SAN000565,DDO0004,114,1237000,Maintenance,2024-11-21,2024-12-05,utilized
566,SAN000566,DDO0004,368,1530000,Procurement,2024-01-25,2024-03-02,utilized
567,SAN000567,DDO0004,368,1045000,Welfare,2024-12-29,2025-02-05,utilized
568,SAN000568,DDO0004,368,3410000,Procurement,2024-11-13,2024-11-23,utilized
569,SAN000569,DDO0004,315,1101000,Infrastructure,2024-11-25,2024-12-18,utilized
570,SAN000570,DDO0004,47,191000,Infrastructure,2024-01-06,2024-02-12,utilized
571,SAN000571,DDO0004,315,487000,Services,2024-08-10,2024-08-26,utilized
572,SAN000572,DDO0004,114,2462000,Services,2024-09-17,2024-10-03,utilized
573,SAN000573,DDO0004,321,1333000,Infrastructure,2024-02-06,2024-03-09,utilized
574,SAN000574,DDO0004,315,217000,Infrastructure,2024-10-20,2024-10-31,utilized
575,SAN000575,DDO0004,321,1494000,Procurement,2024-06-11,,paid
576,SAN000576,DDO0004,47,2290000,Construction,2024-01-09,2024-01-19,utilized
577,SAN000577,DDO0004,120,1731000,Subsidies,2024-05-26,,paid
578,SAN000578,DDO0004,414,1380000,Equipment,2024-09-11,2024-10-05,utilized
579,SAN000579,DDO0004,368,1393000,Equipment,2024-12-31,2025-01-25,utilized
580,SAN000580,DDO0004,368,3166000,Services,2024-12-01,2024-12-06,utilized
581,SAN000581,DDO0004,321,1077000,Subsidies,2024-10-28,2024-12-03,utilized
582,SAN000582,DDO0004,414,110000,Construction,2024-08-07,,paid
583,SAN000583,DDO0004,114,854000,Infrastructure,2024-12-24,2025-01-02,utilized
584,SAN000584,DDO0004,114,2954000,Procurement,2024-07-31,2024-08-28,utilized
585,SAN000585,DDO0004,120,2984000,Welfare,2024-07-07,2024-07-13,utilized
586,SAN000586,DDO0004,120,2558000,Subsidies,2024-04-26,2024-05-07,utilized
587,SAN000587,DDO0004,321,737000,Procurement,2024-09-18,2024-09-28,utilized
588,SAN000588,DDO0004,414,2383000,Training,2024-09-23,,paid
589,SAN000589,DDO0005,498,2259000,Equipment,2022-04-05,2022-04-23,utilized
590,SAN000590,DDO0005,494,1633000,Infrastructure,2022-12-25,2023-02-02,utilized
591,SAN000591,DDO0005,494,475000,Procurement,2022-12-14,2022-12-25,utilized
592,SAN000592,DDO0005,494,3447000,Operations,2022-03-24,2022-04-20,utilized
593,SAN000593,DDO0005,498,964000,Construction,2022-04-11,2022-05-19,utilized
594,SAN000594,DDO0005,495,2004000,Services,2022-05-13,2022-06-19,utilized
595,SAN000595,DDO0005,495,99000,Subsidies,2022-11-19,2022-12-13,utilized
596,SAN000596,DDO0005,495,1983000,Operations,2022-04-10,2022-05-02,utilized
597,SAN000597,DDO0005,498,212000,Training,2022-04-22,2022-05-28,utilized
598,SAN000598,DDO0005,498,1760000,Maintenance,2022-12-04,2023-01-08,utilized
599,SAN000599,DDO0005,495,655000,Maintenance,2022-07-31,2022-08-18,utilized
600,SAN000600,DDO0005,494,2622000,Infrastructure,2022-11-02,2022-11-25,utilized
601,SAN000601,DDO0005,494,100000,Equipment,2022-12-22,2023-01-22,utilized
602,SAN000602,DDO0005,495,294000,Training,2022-11-12,2022-12-04,utilized
603,SAN000603,DDO0005,498,659000,Equipment,2022-11-07,2022-11-14,utilized
604,SAN000604,DDO0005,498,621000,Subsidies,2022-12-23,2023-01-26,utilized
605,SAN000605,DDO0005,498,846000,Construction,2022-07-05,2022-08-01,utilized
606,SAN000606,DDO0005,494,1879000,Infrastructure,2022-11-19,2022-12-03,utilized
607,SAN000607,DDO0005,495,864000,Procurement,2022-12-04,2023-01-09,utilized
608,SAN000608,DDO0005,494,2509000,Maintenance,2022-11-19,2022-11-25,utilized
