id,scheme_id,district,fiscal_year,quarter,planned_amount_lakhs,actual_disbursed_lakhs,planned_beneficiaries,actual_beneficiaries,disbursement_date,mode
315,3,Buldhana,2024-25,3,56.8852,12.56,6597,1456,2024-09-10,School-Kitchen
316,3,Buldhana,2024-25,4,56.8852,12.65,6597,1467,2024-12-21,School-Kitchen
317,3,Chandrapur,2024-25,1,66.2614,14.65,6597,1458,2024-03-20,School-Kitchen
318,3,Chandrapur,2024-25,2,66.2614,14.73,6597,1466,2024-06-18,School-Kitchen
319,3,Chandrapur,2024-25,3,66.2614,14.34,6597,1427,2024-09-23,School-Kitchen
320,3,Chandrapur,2024-25,4,66.2614,16.69,6597,1662,2024-12-12,School-Kitchen
321,3,Dhule,2024-25,1,60.5239,15.74,6597,1715,2024-03-26,School-Kitchen
322,3,Dhule,2024-25,2,60.5239,16.18,6597,1763,2024-06-24,School-Kitchen
323,3,Dhule,2024-25,3,60.5239,15.15,6597,1651,2024-09-11,School-Kitchen
324,3,Dhule,2024-25,4,60.5239,16.16,6597,1761,2024-12-26,School-Kitchen
325,3,Gadchiroli,2024-25,1,57.3306,14.35,6597,1651,2024-03-10,School-Kitchen
326,3,Gadchiroli,2024-25,2,57.3306,12.94,6597,1489,2024-06-25,School-Kitchen
327,3,Gadchiroli,2024-25,3,57.3306,15.83,6597,1821,2024-09-23,School-Kitchen
328,3,Gadchiroli,2024-25,4,57.3306,15.13,6597,1741,2024-12-25,School-Kitchen
329,3,Gondia,2024-25,1,64.8426,15.3,6597,1556,2024-03-12,School-Kitchen
330,3,Gondia,2024-25,2,64.8426,15.96,6597,1623,2024-06-14,School-Kitchen
331,3,Gondia,2024-25,3,64.8426,14.1,6597,1434,2024-09-18,School-Kitchen
332,3,Gondia,2024-25,4,64.8426,16.82,6597,1710,2024-12-28,School-Kitchen
333,3,Hingoli,2024-25,1,61.8427,14.06,6597,1500,2024-03-26,School-Kitchen
334,3,Hingoli,2024-25,2,61.8427,15.09,6597,1609,2024-06-26,School-Kitchen
335,3,Hingoli,2024-25,3,61.8427,15.95,6597,1701,2024-09-13,School-Kitchen
336,3,Hingoli,2024-25,4,61.8427,16.82,6597,1794,2024-12-13,School-Kitchen
337,3,Jalgaon,2024-25,1,67.41,16.91,6597,1654,2024-03-27,School-Kitchen
338,3,Jalgaon,2024-25,2,67.41,18.69,6597,1828,2024-06-16,School-Kitchen
339,3,Jalgaon,2024-25,3,67.41,16.5,6597,1614,2024-09-17,School-Kitchen
340,3,Jalgaon,2024-25,4,67.41,16.42,6597,1606,2024-12-24,School-Kitchen
341,3,Jalna,2024-25,1,59.1064,15.16,6597,1692,2024-03-20,School-Kitchen
342,3,Jalna,2024-25,2,59.1064,15.03,6597,1677,2024-06-18,School-Kitchen
343,3,Jalna,2024-25,3,59.1064,14.22,6597,1587,2024-09-14,School-Kitchen
344,3,Jalna,2024-25,4,59.1064,15.6,6597,1741,2024-12-25,School-Kitchen
345,3,Kolhapur,2024-25,1,53.0423,14.0,6597,1740,2024-03-12,School-Kitchen
346,3,Kolhapur,2024-25,2,53.0423,13.51,6597,1680,2024-06-21,School-Kitchen
347,3,Kolhapur,2024-25,3,53.0423,14.5,6597,1803,2024-09-27,School-Kitchen
348,3,Kolhapur,2024-25,4,53.0423,11.51,6597,1431,2024-12-27,School-Kitchen
349,3,Latur,2024-25,1,62.0864,15.66,6597,1664,2024-03-23,School-Kitchen
350,3,Latur,2024-25,2,62.0864,15.43,6597,1639,2024-06-23,School-Kitchen
351,3,Latur,2024-25,3,62.0864,17.24,6597,1831,2024-09-11,School-Kitchen
352,3,Latur,2024-25,4,62.0864,17.7,6597,1881,2024-12-19,School-Kitchen
353,3,Mumbai City,2024-25,1,58.2453,14.31,6597,1620,2024-03-16,School-Kitchen
354,3,Mumbai City,2024-25,2,58.2453,13.58,6597,1537,2024-06-25,School-Kitchen
355,3,Mumbai City,2024-25,3,58.2453,13.36,6597,1512,2024-09-13,School-Kitchen
356,3,Mumbai City,2024-25,4,58.2453,13.91,6597,1575,2024-12-27,School-Kitchen
357,3,Mumbai Suburban,2024-25,1,58.5364,15.16,6597,1708,2024-03-28,School-Kitchen
358,3,Mumbai Suburban,2024-25,2,58.5364,13.97,6597,1574,2024-06-23,School-Kitchen
359,3,Mumbai Suburban,2024-25,3,58.5364,16.15,6597,1820,2024-09-27,School-Kitchen
360,3,Mumbai Suburban,2024-25,4,58.5364,12.55,6597,1414,2024-12-18,School-Kitchen
361,3,Nagpur,2024-25,1,52.3441,11.71,6597,1475,2024-03-19,School-Kitchen
362,3,Nagpur,2024-25,2,52.3441,15.33,6597,1932,2024-06-21,School-Kitchen
363,3,Nagpur,2024-25,3,52.3441,11.15,6597,1404,2024-09-14,School-Kitchen
364,3,Nagpur,2024-25,4,52.3441,13.35,6597,1682,2024-12-22,School-Kitchen
365,3,Nanded,2024-25,1,53.0871,13.66,6597,1697,2024-03-10,School-Kitchen
366,3,Nanded,2024-25,2,53.0871,12.11,6597,1505,2024-06-26,School-Kitchen
367,3,Nanded,2024-25,3,53.0871,12.14,6597,1508,2024-09-23,School-Kitchen
368,3,Nanded,2024-25,4,53.0871,13.09,6597,1626,2024-12-15,School-Kitchen
369,3,Nandurbar,2024-25,1,58.5819,14.99,6597,1688,2024-03-28,School-Kitchen
370,3,Nandurbar,2024-25,2,58.5819,15.67,6597,1764,2024-06-11,School-Kitchen
371,3,Nandurbar,2024-25,3,58.5819,13.13,6597,1478,2024-09-11,School-Kitchen
372,3,Nandurbar,2024-25,4,58.5819,15.41,6597,1735,2024-12-18,School-Kitchen
373,3,Nashik,2024-25,1,59.918,14.05,6597,1547,2024-03-24,School-Kitchen
374,3,Nashik,2024-25,2,59.918,15.18,6597,1671,2024-06-16,School-Kitchen
375,3,Nashik,2024-25,3,59.918,16.13,6597,1775,2024-09-13,School-Kitchen
376,3,Nashik,2024-25,4,59.918,14.28,6597,1572,2024-12-13,School-Kitchen
377,3,Osmanabad,2024-25,1,56.9945,14.41,6597,1668,2024-03-25,School-Kitchen
378,3,Osmanabad,2024-25,2,56.9945,14.94,6597,1729,2024-06-19,School-Kitchen
379,3,Osmanabad,2024-25,3,56.9945,12.31,6597,1424,2024-09-22,School-Kitchen
380,3,Osmanabad,2024-25,4,56.9945,16.32,6597,1888,2024-12-11,School-Kitchen
381,3,Palghar,2024-25,1,51.9552,11.73,6597,1488,2024-03-16,School-Kitchen
382,3,Palghar,2024-25,2,51.9552,14.59,6597,1852,2024-06-18,School-Kitchen
383,3,Palghar,2024-25,3,51.9552,12.17,6597,1545,2024-09-13,School-Kitchen
384,3,Palghar,2024-25,4,51.9552,11.07,6597,1405,2024-12-23,School-Kitchen
385,3,Parbhani,2024-25,1,55.0276,12.73,6597,1526,2024-03-17,School-Kitchen
386,3,Parbhani,2024-25,2,55.0276,14.31,6597,1715,2024-06-21,School-Kitchen
387,3,Parbhani,2024-25,3,55.0276,11.99,6597,1437,2024-09-11,School-Kitchen
388,3,Parbhani,2024-25,4,55.0276,13.49,6597,1617,2024-12-24,School-Kitchen
389,3,Pune,2024-25,1,68.6603,18.27,6597,1755,2024-03-28,School-Kitchen
390,3,Pune,2024-25,2,68.6603,17.47,6597,1678,2024-06-22,School-Kitchen
391,3,Pune,2024-25,3,68.6603,18.24,6597,1752,2024-09-23,School-Kitchen
392,3,Pune,2024-25,4,68.6603,16.08,6597,1545,2024-12-22,School-Kitchen
393,3,Raigad,2024-25,1,52.196,11.87,6597,1500,2024-03-24,School-Kitchen
394,3,Raigad,2024-25,2,52.196,14.92,6597,1886,2024-06-21,School-Kitchen
395,3,Raigad,2024-25,3,52.196,11.44,6597,1445,2024-09-13,School-Kitchen
396,3,Raigad,2024-25,4,52.196,12.04,6597,1522,2024-12-28,School-Kitchen
397,3,Ratnagiri,2024-25,1,59.1378,12.4,6597,1383,2024-03-19,School-Kitchen
398,3,Ratnagiri,2024-25,2,59.1378,16.51,6597,1841,2024-06-17,School-Kitchen
399,3,Ratnagiri,2024-25,3,59.1378,14.04,6597,1566,2024-09-15,School-Kitchen
400,3,Ratnagiri,2024-25,4,59.1378,12.91,6597,1439,2024-12-13,School-Kitchen
401,3,Sangli,2024-25,1,61.518,13.41,6597,1437,2024-03-21,School-Kitchen
402,3,Sangli,2024-25,2,61.518,15.28,6597,1638,2024-06-14,School-Kitchen
403,3,Sangli,2024-25,3,61.518,14.16,6597,1518,2024-09-14,School-Kitchen
404,3,Sangli,2024-25,4,61.518,14.25,6597,1528,2024-12-15,School-Kitchen
405,3,Satara,2024-25,1,62.831,16.26,6597,1706,2024-03-12,School-Kitchen
406,3,Satara,2024-25,2,62.831,14.75,6597,1549,2024-06-25,School-Kitchen
407,3,Satara,2024-25,3,62.831,15.54,6597,1631,2024-09-28,School-Kitchen
408,3,Satara,2024-25,4,62.831,16.93,6597,1777,2024-12-24,School-Kitchen
409,3,Sindhudurg,2024-25,1,64.2708,17.19,6597,1764,2024-03-20,School-Kitchen
410,3,Sindhudurg,2024-25,2,64.2708,18.54,6597,1902,2024-06-20,School-Kitchen
411,3,Sindhudurg,2024-25,3,64.2708,14.39,6597,1476,2024-09-12,School-Kitchen
412,3,Sindhudurg,2024-25,4,64.2708,15.92,6597,1633,2024-12-19,School-Kitchen
413,3,Solapur,2024-25,1,66.3775,16.37,6597,1626,2024-03-21,School-Kitchen
414,3,Solapur,2024-25,2,66.3775,17.3,6597,1718,2024-06-19,School-Kitchen
415,3,Solapur,2024-25,3,66.3775,16.4,6597,1630,2024-09-11,School-Kitchen
416,3,Solapur,2024-25,4,66.3775,14.39,6597,1430,2024-12-19,School-Kitchen
417,3,Thane,2024-25,1,53.2178,14.17,6597,1756,2024-03-12,School-Kitchen
418,3,Thane,2024-25,2,53.2178,14.31,6597,1774,2024-06-26,School-Kitchen
419,3,Thane,2024-25,3,53.2178,12.84,6597,1592,2024-09-28,School-Kitchen
420,3,Thane,2024-25,4,53.2178,13.52,6597,1676,2024-12-11,School-Kitchen
421,3,Wardha,2024-25,1,60.0391,15.75,6597,1730,2024-03-16,School-Kitchen
422,3,Wardha,2024-25,2,60.0391,14.77,6597,1623,2024-06-25,School-Kitchen
423,3,Wardha,2024-25,3,60.0391,15.02,6597,1649,2024-09-11,School-Kitchen
424,3,Wardha,2024-25,4,60.0391,14.79,6597,1624,2024-12-20,School-Kitchen
425,3,Washim,2024-25,1,69.78,14.66,6597,1385,2024-03-15,School-Kitchen
426,3,Washim,2024-25,2,69.78,15.63,6597,1478,2024-06-24,School-Kitchen
427,3,Washim,2024-25,3,69.78,20.01,6597,1892,2024-09-26,School-Kitchen
428,3,Washim,2024-25,4,69.78,17.56,6597,1660,2024-12-15,School-Kitchen
429,3,Yavatmal,2024-25,1,58.4694,15.79,6597,1781,2024-03-22,School-Kitchen
430,3,Yavatmal,2024-25,2,58.4694,14.79,6597,1668,2024-06-20,School-Kitchen
431,3,Yavatmal,2024-25,3,58.4694,15.4,6597,1737,2024-09-11,School-Kitchen
432,3,Yavatmal,2024-25,4,58.4694,15.89,6597,1792,2024-12-20,School-Kitchen
433,4,Ahmednagar,2024-25,1,153.4788,32.35,1527,321,2024-03-22,DBT-Bank
434,4,Ahmednagar,2024-25,2,153.4788,37.32,1527,371,2024-06-14,DBT-Bank
435,4,Ahmednagar,2024-25,3,153.4788,36.45,1527,362,2024-09-28,DBT-Bank
436,4,Ahmednagar,2024-25,4,153.4788,40.25,1527,400,2024-12-21,DBT-Bank
437,4,Akola,2024-25,1,166.4125,41.81,1527,383,2024-03-22,DBT-Bank
438,4,Akola,2024-25,2,166.4125,38.45,1527,352,2024-06-12,DBT-Bank
439,4,Akola,2024-25,3,166.4125,39.23,1527,359,2024-09-22,DBT-Bank
440,4,Akola,2024-25,4,166.4125,43.39,1527,398,2024-12-20,DBT-Bank
441,4,Amravati,2024-25,1,193.0376,48.69,1527,385,2024-03-26,DBT-Bank
442,4,Amravati,2024-25,2,193.0376,44.07,1527,348,2024-06-23,DBT-Bank
443,4,Amravati,2024-25,3,193.0376,48.38,1527,382,2024-09-10,DBT-Bank
444,4,Amravati,2024-25,4,193.0376,46.27,1527,366,2024-12-15,DBT-Bank
445,4,Aurangabad,2024-25,1,200.3421,45.8,1527,349,2024-03-25,DBT-Bank
446,4,Aurangabad,2024-25,2,200.3421,47.28,1527,360,2024-06-14,DBT-Bank
447,4,Aurangabad,2024-25,3,200.3421,44.9,1527,342,2024-09-19,DBT-Bank
448,4,Aurangabad,2024-25,4,200.3421,55.26,1527,421,2024-12-13,DBT-Bank
449,4,Beed,2024-25,1,176.8654,42.95,1527,370,2024-03-26,DBT-Bank
450,4,Beed,2024-25,2,176.8654,39.61,1527,341,2024-06-20,DBT-Bank
451,4,Beed,2024-25,3,176.8654,49.21,1527,424,2024-09-14,DBT-Bank
452,4,Beed,2024-25,4,176.8654,45.51,1527,392,2024-12-14,DBT-Bank
453,4,Bhandara,2024-25,1,158.5785,41.84,1527,402,2024-03-15,DBT-Bank
454,4,Bhandara,2024-25,2,158.5785,43.97,1527,423,2024-06-11,DBT-Bank
455,4,Bhandara,2024-25,3,158.5785,38.58,1527,371,2024-09-17,DBT-Bank
456,4,Bhandara,2024-25,4,158.5785,45.23,1527,435,2024-12-19,DBT-Bank
457,4,Buldhana,2024-25,1,189.8193,49.44,1527,397,2024-03-17,DBT-Bank
458,4,Buldhana,2024-25,2,189.8193,49.86,1527,401,2024-06-19,DBT-Bank
459,4,Buldhana,2024-25,3,189.8193,54.08,1527,435,2024-09-25,DBT-Bank
460,4,Buldhana,2024-25,4,189.8193,53.21,1527,428,2024-12-16,DBT-Bank
461,4,Chandrapur,2024-25,1,169.4622,46.13,1527,415,2024-03-24,DBT-Bank
462,4,Chandrapur,2024-25,2,169.4622,43.55,1527,392,2024-06-19,DBT-Bank
463,4,Chandrapur,2024-25,3,169.4622,45.9,1527,413,2024-09-26,DBT-Bank
464,4,Chandrapur,2024-25,4,169.4622,42.71,1527,384,2024-12-15,DBT-Bank
465,4,Dhule,2024-25,1,193.2338,50.57,1527,399,2024-03-14,DBT-Bank
466,4,Dhule,2024-25,2,193.2338,55.86,1527,441,2024-06-11,DBT-Bank
467,4,Dhule,2024-25,3,193.2338,50.35,1527,397,2024-09-21,DBT-Bank
468,4,Dhule,2024-25,4,193.2338,49.1,1527,387,2024-12-13,DBT-Bank
469,4,Gadchiroli,2024-25,1,187.6494,45.25,1527,368,2024-03-13,DBT-Bank
470,4,Gadchiroli,2024-25,2,187.6494,45.64,1527,371,2024-06-15,DBT-Bank
471,4,Gadchiroli,2024-25,3,187.6494,43.71,1527,355,2024-09-26,DBT-Bank
472,4,Gadchiroli,2024-25,4,187.6494,41.95,1527,341,2024-12-23,DBT-Bank
473,4,Gondia,2024-25,1,154.8447,41.74,1527,411,2024-03-24,DBT-Bank
474,4,Gondia,2024-25,2,154.8447,44.91,1527,442,2024-06-10,DBT-Bank
475,4,Gondia,2024-25,3,154.8447,37.72,1527,372,2024-09-22,DBT-Bank
476,4,Gondia,2024-25,4,154.8447,38.73,1527,381,2024-12-17,DBT-Bank
477,4,Hingoli,2024-25,1,170.4323,35.77,1527,320,2024-03-17,DBT-Bank
478,4,Hingoli,2024-25,2,170.4323,38.04,1527,340,2024-06-13,DBT-Bank
479,4,Hingoli,2024-25,3,170.4323,46.94,1527,420,2024-09-20,DBT-Bank
480,4,Hingoli,2024-25,4,170.4323,46.33,1527,415,2024-12-14,DBT-Bank
481,4,Jalgaon,2024-25,1,152.0173,41.05,1527,412,2024-03-25,DBT-Bank
482,4,Jalgaon,2024-25,2,152.0173,41.85,1527,420,2024-06-14,DBT-Bank
483,4,Jalgaon,2024-25,3,152.0173,40.96,1527,411,2024-09-25,DBT-Bank
484,4,Jalgaon,2024-25,4,152.0173,37.42,1527,375,2024-12-10,DBT-Bank
485,4,Jalna,2024-25,1,197.9434,40.65,1527,313,2024-03-16,DBT-Bank
486,4,Jalna,2024-25,2,197.9434,56.64,1527,436,2024-06-27,DBT-Bank
487,4,Jalna,2024-25,3,197.9434,56.02,1527,432,2024-09-26,DBT-Bank
488,4,Jalna,2024-25,4,197.9434,48.35,1527,372,2024-12-19,DBT-Bank
489,4,Kolhapur,2024-25,1,162.5697,34.59,1527,324,2024-03-17,DBT-Bank
490,4,Kolhapur,2024-25,2,162.5697,41.25,1527,387,2024-06-24,DBT-Bank
491,4,Kolhapur,2024-25,3,162.5697,35.31,1527,331,2024-09-25,DBT-Bank
492,4,Kolhapur,2024-25,4,162.5697,41.82,1527,392,2024-12-10,DBT-Bank
493,4,Latur,2024-25,1,183.4437,45.02,1527,374,2024-03-14,DBT-Bank
494,4,Latur,2024-25,2,183.4437,44.71,1527,372,2024-06-10,DBT-Bank
495,4,Latur,2024-25,3,183.4437,47.44,1527,394,2024-09-17,DBT-Bank
496,4,Latur,2024-25,4,183.4437,46.83,1527,389,2024-12-15,DBT-Bank
497,4,Mumbai City,2024-25,1,185.1597,38.91,1527,320,2024-03-21,DBT-Bank
498,4,Mumbai City,2024-25,2,185.1597,41.9,1527,345,2024-06-26,DBT-Bank
499,4,Mumbai City,2024-25,3,185.1597,46.9,1527,386,2024-09-26,DBT-Bank
500,4,Mumbai City,2024-25,4,185.1597,47.04,1527,387,2024-12-22,DBT-Bank
501,4,Mumbai Suburban,2024-25,1,196.2216,40.64,1527,316,2024-03-22,DBT-Bank
502,4,Mumbai Suburban,2024-25,2,196.2216,58.38,1527,454,2024-06-18,DBT-Bank
503,4,Mumbai Suburban,2024-25,3,196.2216,52.7,1527,410,2024-09-21,DBT-Bank
504,4,Mumbai Suburban,2024-25,4,196.2216,53.3,1527,414,2024-12-21,DBT-Bank
505,4,Nagpur,2024-25,1,162.7542,40.9,1527,383,2024-03-13,DBT-Bank
506,4,Nagpur,2024-25,2,162.7542,45.76,1527,429,2024-06-20,DBT-Bank
507,4,Nagpur,2024-25,3,162.7542,36.21,1527,339,2024-09-21,DBT-Bank
508,4,Nagpur,2024-25,4,162.7542,41.25,1527,387,2024-12-15,DBT-Bank
509,4,Nanded,2024-25,1,193.948,49.13,1527,386,2024-03-25,DBT-Bank
510,4,Nanded,2024-25,2,193.948,52.42,1527,412,2024-06-14,DBT-Bank
511,4,Nanded,2024-25,3,193.948,42.13,1527,331,2024-09-24,DBT-Bank
512,4,Nanded,2024-25,4,193.948,41.75,1527,328,2024-12-16,DBT-Bank
513,4,Nandurbar,2024-25,1,152.3086,33.26,1527,333,2024-03-11,DBT-Bank
514,4,Nandurbar,2024-25,2,152.3086,37.41,1527,375,2024-06-19,DBT-Bank
515,4,Nandurbar,2024-25,3,152.3086,38.25,1527,383,2024-09-27,DBT-Bank
516,4,Nandurbar,2024-25,4,152.3086,37.77,1527,378,2024-12-11,DBT-Bank
517,4,Nashik,2024-25,1,189.8669,41.35,1527,332,2024-03-21,DBT-Bank
518,4,Nashik,2024-25,2,189.8669,54.73,1527,440,2024-06-11,DBT-Bank
519,4,Nashik,2024-25,3,189.8669,52.68,1527,423,2024-09-20,DBT-Bank
520,4,Nashik,2024-25,4,189.8669,44.24,1527,355,2024-12-21,DBT-Bank
521,4,Osmanabad,2024-25,1,173.1207,40.3,1527,355,2024-03-24,DBT-Bank
522,4,Osmanabad,2024-25,2,173.1207,50.34,1527,444,2024-06-22,DBT-Bank
523,4,Osmanabad,2024-25,3,173.1207,41.19,1527,363,2024-09-15,DBT-Bank
524,4,Osmanabad,2024-25,4,173.1207,43.23,1527,381,2024-12-25,DBT-Bank
525,4,Palghar,2024-25,1,169.436,44.29,1527,399,2024-03-18,DBT-Bank
526,4,Palghar,2024-25,2,169.436,48.03,1527,432,2024-06-23,DBT-Bank
527,4,Palghar,2024-25,3,169.436,37.01,1527,333,2024-09-15,DBT-Bank
528,4,Palghar,2024-25,4,169.436,42.94,1527,386,2024-12-20,DBT-Bank
529,4,Parbhani,2024-25,1,155.4209,35.38,1527,347,2024-03-19,DBT-Bank
530,4,Parbhani,2024-25,2,155.4209,38.06,1527,373,2024-06-23,DBT-Bank
531,4,Parbhani,2024-25,3,155.4209,34.97,1527,343,2024-09-24,DBT-Bank
532,4,Parbhani,2024-25,4,155.4209,37.12,1527,364,2024-12-11,DBT-Bank
533,4,Pune,2024-25,1,188.4653,50.82,1527,411,2024-03-23,DBT-Bank
534,4,Pune,2024-25,2,188.4653,45.69,1527,370,2024-06-11,DBT-Bank
535,4,Pune,2024-25,3,188.4653,41.11,1527,333,2024-09-22,DBT-Bank
536,4,Pune,2024-25,4,188.4653,45.18,1527,366,2024-12-15,DBT-Bank
537,4,Raigad,2024-25,1,200.4279,42.95,1527,327,2024-03-24,DBT-Bank
538,4,Raigad,2024-25,2,200.4279,44.84,1527,341,2024-06-12,DBT-Bank
539,4,Raigad,2024-25,3,200.4279,46.14,1527,351,2024-09-21,DBT-Bank
540,4,Raigad,2024-25,4,200.4279,48.03,1527,365,2024-12-28,DBT-Bank
541,4,Ratnagiri,2024-25,1,151.704,32.62,1527,328,2024-03-24,DBT-Bank
542,4,Ratnagiri,2024-25,2,151.704,44.75,1527,450,2024-06-21,DBT-Bank
543,4,Ratnagiri,2024-25,3,151.704,37.29,1527,375,2024-09-12,DBT-Bank
544,4,Ratnagiri,2024-25,4,151.704,38.77,1527,390,2024-12-26,DBT-Bank
545,4,Sangli,2024-25,1,169.415,38.4,1527,346,2024-03-18,DBT-Bank
546,4,Sangli,2024-25,2,169.415,40.74,1527,367,2024-06-13,DBT-Bank
547,4,Sangli,2024-25,3,169.415,36.33,1527,327,2024-09-15,DBT-Bank
548,4,Sangli,2024-25,4,169.415,42.34,1527,381,2024-12-22,DBT-Bank
549,4,Satara,2024-25,1,198.3502,42.15,1527,324,2024-03-18,DBT-Bank
550,4,Satara,2024-25,2,198.3502,54.73,1527,421,2024-06-16,DBT-Bank
551,4,Satara,2024-25,3,198.3502,56.97,1527,438,2024-09-19,DBT-Bank
552,4,Satara,2024-25,4,198.3502,52.47,1527,403,2024-12-25,DBT-Bank
553,4,Sindhudurg,2024-25,1,160.5865,34.33,1527,326,2024-03-12,DBT-Bank
554,4,Sindhudurg,2024-25,2,160.5865,41.15,1527,391,2024-06-24,DBT-Bank
555,4,Sindhudurg,2024-25,3,160.5865,46.14,1527,438,2024-09-20,DBT-Bank
556,4,Sindhudurg,2024-25,4,160.5865,42.17,1527,400,2024-12-12,DBT-Bank
557,4,Solapur,2024-25,1,179.1051,40.28,1527,343,2024-03-19,DBT-Bank
558,4,Solapur,2024-25,2,179.1051,51.48,1527,438,2024-06-15,DBT-Bank
559,4,Solapur,2024-25,3,179.1051,48.72,1527,415,2024-09-26,DBT-Bank
560,4,Solapur,2024-25,4,179.1051,41.07,1527,350,2024-12-16,DBT-Bank
561,4,Thane,2024-25,1,191.9196,42.42,1527,337,2024-03-25,DBT-Bank
562,4,Thane,2024-25,2,191.9196,42.81,1527,340,2024-06-27,DBT-Bank
563,4,Thane,2024-25,3,191.9196,49.02,1527,390,2024-09-24,DBT-Bank
564,4,Thane,2024-25,4,191.9196,52.35,1527,416,2024-12-27,DBT-Bank
565,4,Wardha,2024-25,1,156.8593,41.99,1527,408,2024-03-12,DBT-Bank
566,4,Wardha,2024-25,2,156.8593,38.45,1527,374,2024-06-25,DBT-Bank
567,4,Wardha,2024-25,3,156.8593,39.52,1527,384,2024-09-23,DBT-Bank
568,4,Wardha,2024-25,4,156.8593,43.02,1527,418,2024-12-12,DBT-Bank
569,4,Washim,2024-25,1,156.6241,35.53,1527,346,2024-03-12,DBT-Bank
570,4,Washim,2024-25,2,156.6241,40.11,1527,391,2024-06-26,DBT-Bank
571,4,Washim,2024-25,3,156.6241,37.33,1527,363,2024-09-27,DBT-Bank
572,4,Washim,2024-25,4,156.6241,40.8,1527,397,2024-12-15,DBT-Bank
573,4,Yavatmal,2024-25,1,190.634,40.66,1527,325,2024-03-26,DBT-Bank
574,4,Yavatmal,2024-25,2,190.634,55.67,1527,445,2024-06-11,DBT-Bank
575,4,Yavatmal,2024-25,3,190.634,52.4,1527,419,2024-09-26,DBT-Bank
576,4,Yavatmal,2024-25,4,190.634,42.7,1527,342,2024-12-15,DBT-Bank
577,5,Ahmednagar,2024-25,1,201.8084,54.75,2430,659,2024-03-17,DBT-Bank
578,5,Ahmednagar,2024-25,2,201.8084,51.97,2430,625,2024-06-26,DBT-Bank
579,5,Ahmednagar,2024-25,3,201.8084,58.69,2430,706,2024-09-12,DBT-Bank
580,5,Ahmednagar,2024-25,4,201.8084,56.01,2430,674,2024-12-27,DBT-Bank
581,5,Akola,2024-25,1,209.387,52.14,2430,605,2024-03-27,DBT-Bank
582,5,Akola,2024-25,2,209.387,49.64,2430,576,2024-06-15,DBT-Bank
583,5,Akola,2024-25,3,209.387,55.94,2430,649,2024-09-28,DBT-Bank
584,5,Akola,2024-25,4,209.387,56.3,2430,653,2024-12-20,DBT-Bank
585,5,Amravati,2024-25,1,247.6613,60.57,2430,594,2024-03-10,DBT-Bank
586,5,Amravati,2024-25,2,247.6613,58.47,2430,573,2024-06-28,DBT-Bank
587,5,Amravati,2024-25,3,247.6613,59.85,2430,587,2024-09-16,DBT-Bank
588,5,Amravati,2024-25,4,247.6613,80.25,2430,787,2024-12-23,DBT-Bank
589,5,Aurangabad,2024-25,1,232.5409,47.95,2430,501,2024-03-27,DBT-Bank
590,5,Aurangabad,2024-25,2,232.5409,58.82,2430,614,2024-06-19,DBT-Bank
591,5,Aurangabad,2024-25,3,232.5409,60.15,2430,628,2024-09-22,DBT-Bank
592,5,Aurangabad,2024-25,4,232.5409,65.52,2430,684,2024-12-12,DBT-Bank
593,5,Beed,2024-25,1,237.2912,51.11,2430,523,2024-03-23,DBT-Bank
594,5,Beed,2024-25,2,237.2912,63.77,2430,653,2024-06-16,DBT-Bank
595,5,Beed,2024-25,3,237.2912,58.74,2430,601,2024-09-14,DBT-Bank
596,5,Beed,2024-25,4,237.2912,67.18,2430,688,2024-12-20,DBT-Bank
597,5,Bhandara,2024-25,1,240.3625,63.93,2430,646,2024-03-22,DBT-Bank
598,5,Bhandara,2024-25,2,240.3625,57.71,2430,583,2024-06-21,DBT-Bank
599,5,Bhandara,2024-25,3,240.3625,62.78,2430,634,2024-09-13,DBT-Bank
600,5,Bhandara,2024-25,4,240.3625,68.2,2430,689,2024-12-24,DBT-Bank
601,5,Buldhana,2024-25,1,199.1507,47.07,2430,574,2024-03-14,DBT-Bank
602,5,Buldhana,2024-25,2,199.1507,47.27,2430,576,2024-06-19,DBT-Bank
603,5,Buldhana,2024-25,3,199.1507,58.7,2430,716,2024-09-23,DBT-Bank
604,5,Buldhana,2024-25,4,199.1507,55.23,2430,673,2024-12-15,DBT-Bank
605,5,Chandrapur,2024-25,1,245.7039,66.64,2430,659,2024-03-20,DBT-Bank
606,5,Chandrapur,2024-25,2,245.7039,60.17,2430,595,2024-06-15,DBT-Bank
607,5,Chandrapur,2024-25,3,245.7039,63.85,2430,631,2024-09-26,DBT-Bank
608,5,Chandrapur,2024-25,4,245.7039,72.98,2430,721,2024-12-19,DBT-Bank
609,5,Dhule,2024-25,1,224.4062,47.23,2430,511,2024-03-22,DBT-Bank
610,5,Dhule,2024-25,2,224.4062,60.69,2430,657,2024-06-17,DBT-Bank
611,5,Dhule,2024-25,3,224.4062,53.36,2430,577,2024-09-21,DBT-Bank
612,5,Dhule,2024-25,4,224.4062,58.21,2430,630,2024-12-19,DBT-Bank
613,5,Gadchiroli,2024-25,1,224.2393,59.99,2430,650,2024-03-25,DBT-Bank
614,5,Gadchiroli,2024-25,2,224.2393,56.65,2430,613,2024-06-10,DBT-Bank
615,5,Gadchiroli,2024-25,3,224.2393,64.37,2430,697,2024-09-23,DBT-Bank
